ID1 ID2 HetHet IBS0 Kinship
1030348 1064490 0.045 0.0146 0.0516
1030389 3232546 0.044 0.0159 0.0453
1030389 5929087 0.05 0.0115 0.1023
1030426 3090837 0.066 0 0.2481
1030432 4306836 0.045 0.0157 0.0481
1030458 5615366 0.046 0.0144 0.0603
1030481 4218537 0.044 0.0149 0.0509
1030653 4529703 0.048 0.0134 0.0781
1030684 5289243 0.047 0.0132 0.0767
1030730 3303770 0.045 0.0144 0.0591
1030751 1466294 0.052 0.0087 0.1309
1030773 2084822 0.066 0.0002 0.2418
1030808 3386145 0.045 0.0147 0.0544
1030808 5126565 0.046 0.0149 0.0562
1030831 1061636 0.048 0.0141 0.07
1030831 1253180 0.045 0.0149 0.0556
1030934 1070266 0.045 0.0162 0.0449
1030969 3648821 0.045 0.0147 0.0572
1030976 2398374 0.068 0 0.2525
1031006 5346952 0.046 0.0142 0.0629
1031065 2926540 0.081 0.005 0.2643
1031148 3576615 0.045 0.0137 0.0635
1031338 1117567 0.045 0.0145 0.0582
1031403 2310012 0.046 0.0148 0.0573
1031403 4757611 0.047 0.0144 0.0661
1031403 5842216 0.074 0.0049 0.2368
1031410 5138863 0.039 0.0083 0.1067
1031428 1672783 0.053 0.0095 0.1256
1031452 1702612 0.047 0.0133 0.0746
1031452 4217808 0.044 0.0155 0.0478
1031519 1701496 0.046 0.0144 0.0626
1031519 2874650 0.046 0.0124 0.0788
1031620 2877541 0.05 0.011 0.1022
1031685 4174012 0.05 0.0109 0.1046
1031723 5477809 0.075 0.0054 0.2364
1031909 5883805 0.046 0.0149 0.0603
1031978 1297559 0.046 0.0145 0.063
1031978 3402526 0.047 0.014 0.0669
1031983 1309092 0.045 0.0158 0.0494
1032151 4609200 0.045 0.0161 0.0455
1032274 2732061 0.051 0.0103 0.1121
1032274 5435704 0.052 0.0097 0.1221
1032402 1732625 0.066 0.0001 0.2457
1032453 3953819 0.047 0.014 0.0667
1032663 4973871 0.047 0.0136 0.0732
1032760 3983397 0.077 0.0049 0.2488
1032797 1761081 0.042 0.0114 0.0776
1032797 3872587 0.051 0.0074 0.1624
1032852 1438767 0.052 0.0001 0.2484
1032869 4775028 0.046 0.0142 0.0641
1032931 3390406 0.044 0.0156 0.0454
1032966 2353015 0.048 0.0129 0.0816
1032966 4143039 0.046 0.0135 0.0727
1033016 3423821 0.047 0.0138 0.0684
1033107 1561152 0.052 0.01 0.1207
1033223 4645847 0.045 0.0137 0.062
1033352 2267372 0.048 0.0121 0.09
1033522 2607807 0.045 0.0152 0.0519
1033522 2741431 0.047 0.0137 0.073
1033522 5917481 0.045 0.0139 0.0623
1033535 2325935 0.054 0.0088 0.136
1033718 2177675 0.068 0 0.2493
1033796 2262473 0.046 0.0139 0.0651
1033796 3924433 0.045 0.0133 0.0448
1033812 3449890 0.046 0.0143 0.0625
1033877 1728767 0.079 0.0055 0.2493
1033877 1872641 0.046 0.014 0.0674
1033913 3791189 0.08 0.005 0.26
1033913 4759783 0.083 0.0041 0.2789
1033938 4970004 0.053 0.0089 0.1288
1033967 2489113 0.048 0.0136 0.0775
1033967 3084498 0.046 0.0141 0.0642
1033974 2487616 0.047 0.0138 0.0704
1034011 1552188 0.044 0.0138 0.0582
1034060 4470023 0.046 0.0134 0.0711
1034139 2589488 0.082 0.0045 0.2725
1034139 2934950 0.048 0.013 0.0787
1034224 4334085 0.047 0.0142 0.0668
1034248 2089239 0.075 0.004 0.2533
1034289 2138322 0.053 0.0092 0.1288
1034289 2723538 0.044 0.0151 0.0511
1034362 1339099 0.053 0.0113 0.1108
1034362 4541301 0.044 0.0157 0.047
1034371 2796123 0.045 0.0151 0.0499
1034385 1626404 0.08 0.005 0.2599
1034570 4104719 0.044 0.0155 0.0475
1034595 2408981 0.045 0.0158 0.0453
1034642 1532664 0.044 0.015 0.0517
1034642 3658348 0.051 0.0102 0.1129
1034656 2001211 0.075 0.0057 0.2355
1034680 2898712 0.076 0.0038 0.2558
1035091 4672986 0.066 0.0001 0.2445
1035162 6022374 0.046 0.0143 0.0632
1035211 1824180 0.045 0.0145 0.0581
1035316 1747019 0.056 0.0082 0.145
1035316 3333318 0.054 0.0099 0.1236
1035430 4450013 0.046 0.0143 0.0632
1035465 5904632 0.045 0.0153 0.0531
1035557 5943729 0.066 0.0001 0.2431
1035655 4381219 0.048 0.0133 0.0767
1035726 1474842 0.046 0.0139 0.0679
1035790 1188795 0.043 0.0154 0.0451
1035790 1396657 0.045 0.015 0.0515
1035790 4162726 0.044 0.0153 0.0486
1035801 3174694 0.047 0.0126 0.0802
1035838 3702907 0.046 0.0141 0.0658
1035867 2053017 0.047 0.0136 0.0667
1035867 3507231 0.046 0.0142 0.0596
1035880 3275422 0.045 0.0145 0.0566
1035880 4867814 0.045 0.0144 0.0593
1035977 1018336 0.045 0.0151 0.0567
1035998 2093649 0.045 0.0135 0.0665
1036075 5037398 0.046 0.0138 0.0693
1036116 2226461 0.045 0.0135 0.0533
1036116 4817390 0.038 0.0135 0.0454
1036210 1717246 0.074 0.0055 0.2334
1036308 5048368 0.071 0.0057 0.2226
1036394 1652932 0.045 0.0149 0.0537
1036394 3254130 0.044 0.0155 0.0464
1036443 2015739 0.078 0.0041 0.2594
1036443 3346466 0.044 0.0154 0.0477
1036443 4116557 0.045 0.0145 0.0549
1036443 5915001 0.047 0.0134 0.0745
1036551 3998061 0.048 0.0132 0.0754
1036609 4364977 0.08 0.0045 0.2633
1036738 2896511 0.046 0.0144 0.0614
1036756 2846761 0.046 0.0148 0.0606
1036756 4882490 0.045 0.0155 0.0519
1036767 1078022 0.047 0.014 0.0681
1036767 3810346 0.046 0.0145 0.0611
1036817 1356173 0.048 0.0137 0.0774
1036947 4517006 0.046 0.0138 0.0685
1036959 2798619 0.045 0.0144 0.0585
1037057 1117393 0.08 0.0045 0.2658
1037079 4494962 0.054 0.0093 0.1307
1037206 5643999 0.074 0.0041 0.2612
1037251 4803685 0.073 0.0053 0.2309
1037265 3527520 0.135 0 0.4993
1037422 2635099 0.05 0.0111 0.1032
1037478 3294135 0.066 0.0001 0.2467
1037587 5813063 0.044 0.0158 0.0457
1037591 2301397 0.054 0.0082 0.143
1037591 2769151 0.066 0.0001 0.2474
1037643 1185389 0.045 0.0154 0.0503
1037664 3074752 0.067 0.0001 0.2483
1037686 1773012 0.044 0.015 0.05
1037698 3350160 0.046 0.0147 0.0608
1037753 3644218 0.046 0.0146 0.0609
1037753 4050626 0.044 0.0158 0.0452
1037753 4918633 0.077 0.0044 0.2553
1037859 4416376 0.046 0.0149 0.0551
1037859 5366253 0.046 0.0152 0.0555
1037859 5765959 0.065 0.0001 0.2445
1038042 5119305 0.037 0.0116 0.0659
1038056 3943026 0.046 0.014 0.0654
1038290 4097145 0.046 0.0138 0.066
1038327 4870159 0.045 0.0154 0.0514
1038330 3503253 0.044 0.0155 0.0476
1038373 5906594 0.053 0.0097 0.127
1038420 4070434 0.047 0.0123 0.0835
1038433 5269108 0.046 0.0149 0.0603
1038462 4918532 0.044 0.0153 0.0473
1038471 5247625 0.047 0.0141 0.0687
1038485 3505992 0.049 0.0071 0.1609
1038496 1895802 0.054 0.0104 0.1235
1038496 3980620 0.054 0.0104 0.1222
1038550 3309913 0.066 0 0.248
1038550 4229209 0.052 0.0101 0.1163
1038564 3003075 0.047 0.0136 0.0723
1038577 3368745 0.047 0.0138 0.0696
1038628 2467951 0.047 0.0142 0.067
1038645 5699308 0.045 0.0146 0.0575
1038687 1716294 0.045 0.0148 0.0576
1038860 1422052 0.074 0.0053 0.2384
1038916 4593329 0.052 0.0096 0.1213
1038941 1535253 0.049 0.0127 0.0843
1038941 2787843 0.046 0.0144 0.0623
1038970 4840221 0.045 0.0144 0.0561
1039020 4639103 0.067 0.0001 0.2487
1039096 3878374 0.079 0.004 0.2663
1039152 4611828 0.056 0.0087 0.141
1039191 5858463 0.081 0.0034 0.2728
1039270 4019957 0.047 0.0144 0.0644
1039270 4375326 0.047 0.0143 0.066
1039346 1136460 0.082 0.0042 0.2701
1039354 3787990 0.054 0.0093 0.127
1039413 6021130 0.076 0.0053 0.2457
1039456 3102211 0.044 0.0156 0.0481
1039499 2561945 0.072 0.0062 0.2194
1039536 4095845 0.045 0.0142 0.0628
1039548 4266331 0.08 0.0039 0.2694
1039555 3152359 0.045 0.0149 0.0574
1039561 3876285 0.048 0.0135 0.0794
1039572 5067021 0.046 0.0146 0.0615
1039589 1502198 0.048 0.0137 0.0721
1039593 1100117 0.078 0.005 0.2525
1039705 2793702 0.046 0.0142 0.064
1039764 3959118 0.075 0.0048 0.2418
1039873 3972171 0.045 0.0155 0.0522
1040093 3063758 0.078 0.004 0.2625
1040093 5485040 0.046 0.0143 0.0568
1040106 2635539 0.045 0.0146 0.0597
1040149 4786173 0.045 0.0151 0.0566
1040151 3707090 0.046 0.0141 0.0649
1040238 3260888 0.045 0.0144 0.0523
1040242 2363969 0.045 0.015 0.0534
1040242 4020317 0.044 0.0158 0.0452
1040416 1286627 0.076 0.0042 0.2561
1040429 1146281 0.083 0.004 0.2806
1040453 2065650 0.066 0 0.2482
1040453 5790832 0.067 0 0.2503
1040468 3798038 0.047 0.0138 0.0703
1040504 4470483 0.081 0.0041 0.2715
1040520 1005788 0.071 0.0049 0.2278
1040571 3868713 0.067 0 0.2499
1040596 3571979 0.046 0.014 0.0673
1040626 5674158 0.046 0.0144 0.0608
1040722 2654590 0.056 0.0081 0.1458
1040783 5523684 0.05 0.0131 0.0868
1040887 1436368 0.046 0.014 0.0643
1040994 1292079 0.047 0.0137 0.0666
1040994 5115428 0.044 0.0152 0.0471
1041035 1327717 0.046 0.0145 0.0634
1041083 2380663 0.045 0.0147 0.0565
1041139 4104998 0.075 0.0044 0.2477
1041164 6013991 0.055 0.0091 0.1365
1041217 2754084 0.078 0.0043 0.2573
1041217 4887531 0.047 0.0143 0.0622
1041224 1862881 0.041 0.0142 0.0458
1041224 1986067 0.039 0.0136 0.0444
1041224 5273057 0.04 0.0138 0.045
1041333 2177350 0.045 0.0147 0.0592
1041333 3659780 0.066 0.0001 0.2477
1041333 4341712 0.067 0.0001 0.2497
1041457 2256904 0.067 0 0.2474
1041494 2207325 0.046 0.014 0.0661
1041494 5812077 0.047 0.0135 0.0673
1041541 1203507 0.044 0.0149 0.0499
1041553 4827058 0.054 0.0088 0.1269
1041638 2430885 0.079 0.0039 0.2639
1041667 3474280 0.079 0.0045 0.2621
1041699 2640655 0.043 0.0156 0.0444
1041734 5454473 0.046 0.0143 0.0649
1041752 3527559 0.067 0.0001 0.2479
1041769 5909135 0.066 0 0.2459
1041787 3677187 0.045 0.015 0.0539
1041791 1189289 0.046 0.014 0.0649
1041807 3739910 0.046 0.0141 0.0625
1041819 1442662 0.053 0.0095 0.1285
1041832 4250833 0.035 0.0127 0.0473
1041875 2814836 0.046 0.0148 0.0592
1041914 1370697 0.046 0.0138 0.0703
1041914 5058157 0.045 0.0151 0.0467
1041930 2494106 0.056 0.0082 0.144
1042064 1095116 0.045 0.0159 0.0448
1042098 4930136 0.044 0.0153 0.0484
1042135 2581179 0.048 0.0132 0.0777
1042233 3884969 0.045 0.0152 0.0523
1042233 5762362 0.045 0.0146 0.054
1042285 5761991 0.076 0.0048 0.2497
1042317 2712532 0.037 0.0132 0.0491
1042324 1278411 0.044 0.0146 0.0542
1042348 3455510 0.07 0.0053 0.2215
1042419 5130084 0.046 0.0144 0.0625
1042426 3772734 0.045 0.0137 0.0668
1042463 4735377 0.047 0.0135 0.0737
1042481 4528753 0.055 0.0078 0.1448
1042501 3642666 0.046 0.0139 0.0689
1042542 4358701 0.044 0.0154 0.0493
1042879 2155883 0.045 0.016 0.0454
1042879 3067752 0.048 0.0144 0.0656
1042934 4116912 0.047 0.0137 0.0731
1042991 5566917 0.044 0.0158 0.0462
1043007 4341657 0.045 0.014 0.0627
1043116 1912103 0.046 0.015 0.0565
1043116 6025215 0.076 0.0044 0.2529
1043168 2535077 0.047 0.0141 0.0695
1043203 2672937 0.078 0.0042 0.2597
1043210 3630134 0.046 0.0146 0.0587
1043210 4684923 0.045 0.0158 0.051
1043234 4102965 0.045 0.0157 0.0497
1043315 5525484 0.047 0.0145 0.0669
1043464 5678049 0.046 0.0139 0.0682
1043486 1403067 0.077 0.0052 0.2459
1043530 3894319 0.076 0.0056 0.2389
1043565 5410218 0.074 0.0054 0.2369
1043573 5507327 0.047 0.0144 0.0672
1043592 2932826 0.046 0.0149 0.0564
1043592 4641060 0.044 0.0152 0.048
1043611 2793917 0.049 0.0122 0.0914
1043683 4246496 0.057 0.0074 0.1542
1043713 4287700 0.079 0.0048 0.256
1043713 4464623 0.075 0.0051 0.2403
1043713 4628781 0.046 0.0142 0.0631
1043861 3456387 0.051 0.0106 0.1099
1043904 2604961 0.043 0.0149 0.0494
1044124 5170575 0.074 0.0058 0.2331
1044193 2068152 0.043 0.0148 0.0539
1044205 5742763 0.046 0.0144 0.0603
1044286 4306514 0.048 0.0135 0.076
1044301 2787759 0.046 0.0133 0.071
1044313 3026420 0.045 0.0145 0.0583
1044563 1720794 0.053 0.0096 0.1257
1045167 2867344 0.044 0.0148 0.0514
1045167 4378981 0.053 0.009 0.1299
1045167 5566363 0.055 0.0088 0.1354
1045206 2840721 0.047 0.0125 0.0851
1045265 3917423 0.046 0.0138 0.0649
1045292 2352973 0.048 0.0136 0.0707
1045363 2552226 0.044 0.0153 0.0472
1045363 3088198 0.074 0.0061 0.2343
1045483 2069586 0.035 0.0098 0.0811
1045483 2633301 0.034 0.0108 0.0722
1045503 4081458 0.044 0.0153 0.0473
1045677 3372975 0.073 0.0059 0.2268
1045741 1111202 0.078 0.0048 0.2523
1045795 4431458 0.048 0.0133 0.0766
1045804 1029662 0.044 0.0148 0.0518
1045847 3967210 0.045 0.0145 0.0591
1045885 6025303 0.071 0.0072 0.212
1045896 2106200 0.047 0.0134 0.0727
1045900 1596212 0.046 0.0148 0.0524
1045948 4165645 0.047 0.0139 0.0705
1046144 3505844 0.051 0.0116 0.1021
1046175 2001034 0.052 0.0106 0.1143
1046190 3043046 0.048 0.0127 0.0809
1046208 2786091 0.048 0.0122 0.0884
1046303 1349682 0.046 0.0148 0.0611
1046303 2616664 0.047 0.0131 0.0768
1046345 4355791 0.046 0.0143 0.0614
1046352 2839915 0.046 0.0143 0.063
1046455 2297953 0.069 0.0051 0.2204
1046489 4001173 0.046 0.0148 0.0598
1046511 2174956 0.045 0.0146 0.0523
1046511 3523537 0.044 0.0157 0.0448
1046511 5530154 0.046 0.0149 0.0592
1046546 1210178 0.051 0.011 0.1034
1046546 4996817 0.045 0.0145 0.059
1046630 2823858 0.061 0.0036 0.2485
1046649 1253332 0.045 0.0148 0.0566
1046649 5211809 0.045 0.0153 0.0513
1046649 5577285 0.043 0.0153 0.0451
1046913 3781029 0.047 0.0132 0.0733
1047069 4655750 0.062 0.0049 0.2351
1047133 5704541 0.044 0.0155 0.0466
1047196 5864268 0.047 0.0149 0.0603
1047260 5295624 0.075 0.0046 0.2458
1047337 5821820 0.054 0.0088 0.1338
1047341 2412877 0.044 0.0152 0.0525
1047341 3612976 0.045 0.0146 0.0552
1047406 3336910 0.046 0.0136 0.0674
1047451 6003578 0.044 0.0149 0.0518
1047473 4517946 0.082 0.004 0.2745
1047492 3559027 0.043 0.0157 0.0453
1047492 3584270 0.076 0.0044 0.2646
1047579 1327793 0.047 0.0137 0.071
1047579 1491014 0.047 0.014 0.0703
1047636 3119814 0.049 0.0121 0.0907
1047921 1584446 0.045 0.0141 0.0596
1047921 1713357 0.044 0.0146 0.054
1047921 2322615 0.045 0.0137 0.064
1047950 1121462 0.046 0.0137 0.0698
1047950 2233347 0.047 0.0133 0.0718
1047950 5736983 0.077 0.0039 0.2531
1048004 2507082 0.045 0.0144 0.0572
1048187 2794531 0.045 0.0149 0.0561
1048438 5852978 0.044 0.0156 0.0456
1048442 2757165 0.066 0 0.2478
1048456 3130860 0.046 0.0146 0.0607
1048474 1576411 0.081 0.0044 0.2638
1048474 5914889 0.047 0.0143 0.0652
1048593 4191252 0.074 0.0047 0.2388
1048593 5637118 0.071 0.0059 0.2181
1048750 4718686 0.047 0.0125 0.0795
1048958 2466694 0.083 0.0045 0.2702
1049038 3839433 0.052 0.0095 0.1244
1049067 3645837 0.045 0.0145 0.0574
1049140 2569132 0.048 0.0134 0.0763
1049140 4244451 0.045 0.0141 0.0621
1049166 4945999 0.046 0.0147 0.0623
1049207 5198707 0.043 0.0152 0.0486
1049244 3592882 0.045 0.0139 0.0592
1049258 4231540 0.067 0 0.2508
1049392 3363740 0.048 0.0119 0.088
1049496 5977949 0.046 0.0144 0.064
1049628 1303296 0.088 0.0027 0.311
1049634 1414771 0.047 0.0134 0.0734
1049634 3064784 0.045 0.0147 0.0578
1049634 3136623 0.045 0.0138 0.0567
1049676 3512842 0.046 0.0143 0.0602
1049717 3325716 0.055 0.0085 0.1394
1049755 5153872 0.044 0.0149 0.0536
1049793 3575417 0.045 0.0148 0.0569
1049897 5633340 0.079 0.0049 0.2569
1049937 5254851 0.046 0.0147 0.058
1049995 5435886 0.078 0.0048 0.2526
1049995 5752505 0.044 0.015 0.047
1050168 1056077 0.045 0.0144 0.0578
1050203 2455250 0.05 0.0103 0.1088
1050234 5073056 0.047 0.0133 0.0743
1050323 2228548 0.055 0.0088 0.1362
1050506 1015967 0.073 0.004 0.2453
1050530 2550428 0.075 0.0036 0.2545
1050530 3917992 0.079 0.0039 0.268
1050573 5636158 0.051 0.0104 0.1127
1050646 2038291 0.067 0.0001 0.2475
1050738 2472760 0.044 0.0148 0.0523
1050836 4970963 0.046 0.0141 0.0675
1050836 5097676 0.044 0.0153 0.0491
1050959 4470737 0.047 0.0138 0.0742
1051074 2582031 0.044 0.015 0.0509
1051080 3897371 0.052 0.0092 0.1272
1051131 1636832 0.053 0.0092 0.1282
1051219 3809782 0.073 0.0061 0.2243
1051232 1045344 0.044 0.0155 0.0478
1051232 2253107 0.046 0.015 0.0575
1051232 3854102 0.045 0.0145 0.0598
1051349 5377363 0.045 0.0154 0.0516
1051512 4727342 0.048 0.0122 0.0857
1051521 2287385 0.047 0.0126 0.0764
1051521 4744665 0.079 0.0047 0.2589
1051610 1828271 0.045 0.0153 0.0503
1051610 4009836 0.046 0.0146 0.0552
1051610 4333979 0.054 0.0086 0.1365
1051610 5438458 0.045 0.0141 0.062
1051645 5236451 0.046 0.0137 0.0672
1051676 5032510 0.079 0.0051 0.2545
1051717 2105061 0.045 0.0144 0.0565
1051717 3306108 0.054 0.0084 0.1386
1051897 5338395 0.047 0.0134 0.0734
1051897 5921420 0.047 0.0141 0.0694
1051984 1842353 0.045 0.0155 0.0502
1051984 3571547 0.066 0 0.2477
1051984 3769652 0.074 0.0045 0.2459
1052390 2392989 0.046 0.0147 0.0567
1052503 3551673 0.074 0.0058 0.2362
1052528 2894662 0.078 0.0039 0.2604
1052528 2966671 0.077 0.004 0.257
1052528 3431110 0.045 0.0147 0.0556
1052569 5804391 0.04 0.0091 0.0477
1052677 1771461 0.045 0.0147 0.0592
1052729 3445730 0.043 0.0093 0.1111
1052847 1503409 0.053 0.0091 0.1293
1053009 5825568 0.076 0.0054 0.2442
1053011 3502793 0.074 0.0054 0.2336
1053046 3142929 0.07 0.005 0.2277
1053097 4618098 0.047 0.0138 0.0699
1053112 4681818 0.045 0.0151 0.0507
1053139 1717449 0.078 0.0042 0.2616
1053139 3919609 0.067 0.0001 0.2493
1053198 3616673 0.077 0.0046 0.2494
1053217 1455928 0.048 0.0128 0.0821
1053293 1977387 0.046 0.0148 0.0586
1053320 3689295 0.08 0.0049 0.2569
1053385 3682778 0.047 0.0144 0.066
1053440 1597013 0.08 0.0044 0.2647
1053457 4776506 0.048 0.0131 0.076
1053457 5342435 0.048 0.0129 0.0781
1053466 4532012 0.045 0.0141 0.0598
1053516 1237177 0.071 0.0052 0.2263
1053570 3062374 0.052 0.0094 0.1207
1053699 3402212 0.047 0.0133 0.0742
1053791 2773189 0.049 0.0129 0.0804
1053819 5964595 0.046 0.0138 0.068
1053826 4509264 0.083 0.0042 0.2723
1053965 4797190 0.077 0.0052 0.2424
1053973 5399043 0.046 0.0144 0.0609
1054175 4762148 0.044 0.0149 0.051
1054181 1217249 0.046 0.0148 0.0607
1054376 4741108 0.078 0.0046 0.2559
1054417 3357326 0.044 0.0149 0.0519
1054448 1014534 0.081 0.0048 0.2633
1054546 1431411 0.074 0.0051 0.2365
1054546 4280235 0.046 0.0146 0.0617
1054627 2274749 0.08 0.0042 0.2648
1054651 3786293 0.077 0.0045 0.2547
1054692 1200095 0.046 0.0141 0.0652
1054796 1483840 0.047 0.0141 0.0686
1054886 2528361 0.05 0.0107 0.104
1054886 4549103 0.045 0.0153 0.051
1054898 5152751 0.053 0.0086 0.1345
1054925 1542660 0.077 0.005 0.2452
1055033 3382604 0.053 0.0096 0.1243
1055295 2493059 0.047 0.0141 0.0655
1055335 2573861 0.051 0.0104 0.1111
1055346 3991432 0.04 0.0136 0.0472
1055442 1977215 0.045 0.0143 0.0587
1055480 4221207 0.066 0 0.2422
1055631 4947703 0.134 0 0.4991
1055640 2789730 0.076 0.0043 0.2515
1055679 2206099 0.073 0.0049 0.2373
1055712 4272983 0.046 0.0142 0.0645
1055944 4176605 0.047 0.0138 0.0698
1055958 2602766 0.073 0.005 0.2344
1055963 1563740 0.046 0.0146 0.0619
1055990 5712245 0.045 0.0142 0.0613
1056012 1403056 0.046 0.0148 0.059
1056012 4187625 0.046 0.0139 0.0662
1056012 5417612 0.046 0.0142 0.0612
1056111 3332972 0.045 0.0152 0.0541
1056111 4173194 0.046 0.0133 0.0716
1056111 6018069 0.073 0.0054 0.2341
1056197 2387758 0.047 0.014 0.0678
1056197 2829069 0.077 0.0045 0.2513
1056233 5269772 0.047 0.0137 0.074
1056233 5962130 0.046 0.0139 0.0673
1056361 2573477 0.044 0.0156 0.0459
1056432 1314278 0.044 0.0158 0.0442
1056432 2506090 0.045 0.0158 0.0471
1056458 3662266 0.05 0.0108 0.1031
1056567 5109276 0.047 0.0145 0.0652
1056599 2203753 0.045 0.014 0.064
1056599 5316983 0.053 0.0098 0.1221
1056670 5442603 0.045 0.0152 0.0539
1056749 5069079 0.045 0.0145 0.0604
1056831 1592747 0.082 0.0035 0.2785
1056831 5052437 0.077 0.005 0.2488
1056952 2331312 0.046 0.0145 0.0607
1056952 5400257 0.045 0.0144 0.0579
1056991 4680766 0.048 0.0138 0.0712
1056991 5920530 0.079 0.0049 0.2557
1057048 4390728 0.045 0.0158 0.0449
1057055 4807005 0.076 0.0047 0.246
1057072 3482054 0.079 0.0055 0.2542
1057416 1306164 0.032 0.0118 0.045
1057416 2020630 0.033 0.0117 0.0588
1057416 4698149 0.033 0.0122 0.0487
1057429 1571254 0.048 0.0129 0.0841
1057468 2223210 0.083 0.0037 0.2812
1057495 2439286 0.047 0.0132 0.0741
1057504 3515717 0.076 0.0047 0.2501
1057607 3575448 0.045 0.0158 0.0471
1057663 2630016 0.073 0.0051 0.2373
1057681 3227143 0.074 0.0051 0.2338
1057722 2341101 0.05 0.0117 0.0985
1058049 3429739 0.045 0.0141 0.0627
1058049 5763936 0.047 0.0135 0.0737
1058065 3327235 0.072 0.0052 0.2318
1058065 5297251 0.08 0.0042 0.2672
1058117 1034083 0.044 0.0158 0.0457
1058189 2763115 0.067 0.0001 0.2482
1058264 2276993 0.055 0.0103 0.1253
1058264 4107526 0.053 0.0104 0.1181
1058277 4220996 0.036 0.013 0.045
1058286 3567057 0.048 0.0133 0.078
1058380 1789806 0.046 0.0144 0.0605
1058380 5844653 0.048 0.0136 0.0717
1058452 5476708 0.067 0.0001 0.2475
1058469 2323418 0.046 0.0137 0.068
1058469 2723987 0.074 0.0048 0.2429
1058491 3142388 0.067 0 0.2505
1058708 3359694 0.044 0.0151 0.052
1058802 2833577 0.047 0.0147 0.0625
1058802 5500648 0.048 0.0133 0.0795
1058829 1743182 0.047 0.0143 0.0656
1058884 4897017 0.04 0.0125 0.0656
1059069 5892719 0.078 0.0051 0.2525
1059196 1340218 0.066 0.0001 0.2458
1059196 1396589 0.049 0.0129 0.0859
1059196 3759143 0.068 0 0.2494
1059196 4612935 0.051 0.0099 0.116
1059196 4948463 0.079 0.0048 0.2565
1059209 5855692 0.047 0.0135 0.0705
1059297 1850189 0.046 0.0133 0.0641
1059329 3039172 0.045 0.0156 0.0499
1059368 2755963 0.044 0.0142 0.0595
1059368 3452815 0.045 0.0142 0.062
1059370 5504849 0.048 0.013 0.0797
1059414 3080369 0.045 0.0159 0.0462
1059414 5630048 0.048 0.0141 0.0694
1059451 1439903 0.048 0.0126 0.0809
1059648 4813376 0.044 0.0149 0.052
1059726 5174192 0.045 0.0147 0.0567
1059744 1850708 0.044 0.0151 0.0495
1059763 2971095 0.044 0.0157 0.0448
1059825 2981065 0.053 0.0001 0.2463
1059838 1780815 0.079 0.0031 0.2724
1059838 2378804 0.079 0.0044 0.2632
1059838 4324251 0.076 0.0052 0.2446
1059838 4618432 0.081 0.0037 0.2753
1059899 1691319 0.072 0.0058 0.2265
1059912 2793358 0.056 0 0.2488
1060011 2204905 0.066 0 0.2497
1060255 1061661 0.075 0.0056 0.2369
1060333 4098744 0.077 0.0047 0.2502
1060359 3853816 0.073 0.0039 0.2399
1060396 2943074 0.048 0.0136 0.0769
1060408 5131103 0.055 0.0078 0.1482
1060601 5617434 0.081 0.0043 0.2658
1060656 3724551 0.044 0.0156 0.0479
1060791 2876919 0.047 0.014 0.0709
1060791 4281075 0.044 0.0154 0.0496
1060844 5636688 0.044 0.0154 0.0492
1060881 4482533 0.044 0.0155 0.0477
1060927 2757402 0.068 0.0057 0.2134
1061045 5683700 0.083 0.003 0.2888
1061076 5261791 0.052 0.0095 0.1231
1061091 1802093 0.044 0.0148 0.0511
1061091 4841483 0.044 0.0148 0.0529
1061104 4160785 0.046 0.0143 0.0634
1061118 1774937 0.046 0.0132 0.0741
1061118 2334082 0.08 0.0039 0.2682
1061118 4970608 0.047 0.0132 0.0769
1061162 4768336 0.078 0.0046 0.2572
1061162 5492612 0.047 0.0132 0.0739
1061222 1911825 0.034 0.0113 0.0586
1061283 3091612 0.048 0.0132 0.077
1061297 5451513 0.047 0.0142 0.0636
1061384 2968862 0.075 0.0051 0.2365
1061395 1456647 0.058 0.0077 0.1544
1061395 3702467 0.055 0.0087 0.1367
1061473 3573921 0.067 0.0001 0.2481
1061531 4358592 0.046 0.015 0.0602
1061557 2340829 0.048 0.0139 0.0731
1061582 5179730 0.046 0.0139 0.0662
1061617 2475283 0.045 0.0142 0.0585
1061624 4521678 0.045 0.0147 0.0573
1061636 1253180 0.077 0.0051 0.2482
1061636 5039091 0.078 0.0045 0.2565
1061689 1997152 0.08 0.005 0.2602
1061758 2027602 0.075 0.0059 0.2341
1061758 3024781 0.053 0.0096 0.1238
1061758 3495402 0.047 0.0131 0.0778
1061758 3804485 0.074 0.0055 0.2358
1061758 5692161 0.048 0.0136 0.0751
